web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1662437954-1898,https://na.op.gg/leaderboards/champions?region=na,Alicopter GAP,https://na.op.gg/summoners/na/Alicopter%20GAP,Victory,17,https://na.op.gg/champions/darius,18,https://na.op.gg/champions/taliyah,18,https://na.op.gg/champions/zoe,16,https://na.op.gg/champions/missfortune,,,16,https://na.op.gg/champions/rumble,16,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/fizz,17,https://na.op.gg/champions/jhin,14,https://na.op.gg/champions/thresh,15,https://na.op.gg/champions/alistar
1662436692-1562,https://na.op.gg/leaderboards/champions?region=na,Quinnable,https://na.op.gg/summoners/na/Quinnable,Victory,,,16,https://na.op.gg/champions/sejuani,17,https://na.op.gg/champions/swain,17,https://na.op.gg/champions/ezreal,15,https://na.op.gg/champions/thresh,15,https://na.op.gg/champions/ornn,16,https://na.op.gg/champions/viego,18,https://na.op.gg/champions/garen,16,https://na.op.gg/champions/karthus,13,https://na.op.gg/champions/bard,17,https://na.op.gg/champions/quinn
1662435560-1341,https://na.op.gg/leaderboards/champions?region=na,Outplayed with R,https://na.op.gg/summoners/na/Outplayed%20with%20R,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/taliyah
1662437539-1823,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/sejuani
1662438130-1932,https://na.op.gg/leaderboards/champions?region=na,Ameliorate,https://na.op.gg/summoners/na/Ameliorate,Defeat,15,https://na.op.gg/champions/nidalee,16,https://na.op.gg/champions/trundle,16,https://na.op.gg/champions/evelynn,15,https://na.op.gg/champions/kaisa,15,https://na.op.gg/champions/yuumi,15,https://na.op.gg/champions/mordekaiser,15,https://na.op.gg/champions/rengar,13,https://na.op.gg/champions/viktor,13,https://na.op.gg/champions/nilah,,,12,https://na.op.gg/champions/alistar
1662436130-1500,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Victory,,,12,https://na.op.gg/champions/warwick,15,https://na.op.gg/champions/ekko,12,https://na.op.gg/champions/caitlyn,10,https://na.op.gg/champions/pyke,12,https://na.op.gg/champions/darius,11,https://na.op.gg/champions/olaf,11,https://na.op.gg/champions/fizz,11,https://na.op.gg/champions/zeri,9,https://na.op.gg/champions/yuumi,11,https://na.op.gg/champions/quinn
1662434828-1218,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Defeat,15,https://na.op.gg/champions/quinn,15,https://na.op.gg/champions/evelynn,15,https://na.op.gg/champions/ahri,14,https://na.op.gg/champions/kaisa,13,https://na.op.gg/champions/aatrox,14,https://na.op.gg/champions/pantheon,,,14,https://na.op.gg/champions/syndra,13,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/blitzcrank,12,https://na.op.gg/champions/sejuani
1662435842-1387,https://na.op.gg/leaderboards/champions?region=na,Servant of Saber,https://na.op.gg/summoners/na/Servant%20of%20Saber,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/talon
1662437397-1755,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/zed
1662435422-1282,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Defeat,14,https://na.op.gg/champions/aatrox,14,https://na.op.gg/champions/leesin,15,https://na.op.gg/champions/qiyana,12,https://na.op.gg/champions/ashe,11,https://na.op.gg/champions/zilean,14,https://na.op.gg/champions/riven,12,https://na.op.gg/champions/sejuani,,,12,https://na.op.gg/champions/sivir,10,https://na.op.gg/champions/janna,13,https://na.op.gg/champions/zoe
1662434405-1098,https://na.op.gg/leaderboards/champions?region=na,TuLuyenThanhThan,https://na.op.gg/summoners/na/TuLuyenThanhThan,Defeat,17,https://na.op.gg/champions/nidalee,17,https://na.op.gg/champions/leesin,16,https://na.op.gg/champions/graves,18,https://na.op.gg/champions/zeri,18,https://na.op.gg/champions/yuumi,,,17,https://na.op.gg/champions/rengar,17,https://na.op.gg/champions/akali,17,https://na.op.gg/champions/ashe,14,https://na.op.gg/champions/maokai,16,https://na.op.gg/champions/teemo
1662436466-1506,https://na.op.gg/leaderboards/champions?region=na,RANGED TOP LANER,https://na.op.gg/summoners/na/RANGED%20TOP%20LANER,Victory,12,https://na.op.gg/champions/yone,9,https://na.op.gg/champions/warwick,,,10,https://na.op.gg/champions/caitlyn,9,https://na.op.gg/champions/ashe,10,https://na.op.gg/champions/mordekaiser,8,https://na.op.gg/champions/trundle,11,https://na.op.gg/champions/yasuo,8,https://na.op.gg/champions/lucian,8,https://na.op.gg/champions/nami,12,https://na.op.gg/champions/cassiopeia
1662434828-1219,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/sejuani
1662436692-1556,https://na.op.gg/leaderboards/champions?region=na,Quinnable,https://na.op.gg/summoners/na/Quinnable,Victory,,,10,https://na.op.gg/champions/shaco,10,https://na.op.gg/champions/leblanc,10,https://na.op.gg/champions/twitch,8,https://na.op.gg/champions/leona,9,https://na.op.gg/champions/vex,9,https://na.op.gg/champions/leesin,10,https://na.op.gg/champions/teemo,8,https://na.op.gg/champions/zeri,7,https://na.op.gg/champions/blitzcrank,11,https://na.op.gg/champions/quinn
1662435989-1438,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Defeat,14,https://na.op.gg/champions/volibear,15,https://na.op.gg/champions/diana,14,https://na.op.gg/champions/vex,13,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/morgana,,,13,https://na.op.gg/champions/ekko,12,https://na.op.gg/champions/lucian,11,https://na.op.gg/champions/jinx,9,https://na.op.gg/champions/renata,13,https://na.op.gg/champions/malphite
1662436130-1490,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Victory,,,14,https://na.op.gg/champions/sejuani,15,https://na.op.gg/champions/katarina,15,https://na.op.gg/champions/kalista,13,https://na.op.gg/champions/morgana,14,https://na.op.gg/champions/urgot,13,https://na.op.gg/champions/ivern,13,https://na.op.gg/champions/ahri,13,https://na.op.gg/champions/sivir,11,https://na.op.gg/champions/lulu,15,https://na.op.gg/champions/quinn
1662434405-1090,https://na.op.gg/leaderboards/champions?region=na,TuLuyenThanhThan,https://na.op.gg/summoners/na/TuLuyenThanhThan,Defeat,14,https://na.op.gg/champions/chogath,15,https://na.op.gg/champions/ekko,14,https://na.op.gg/champions/talon,14,https://na.op.gg/champions/kaisa,12,https://na.op.gg/champions/renata,14,https://na.op.gg/champions/renekton,12,https://na.op.gg/champions/elise,,,12,https://na.op.gg/champions/varus,11,https://na.op.gg/champions/ashe,13,https://na.op.gg/champions/gangplank
1662434690-1167,https://na.op.gg/leaderboards/champions?region=na,bladdee,https://na.op.gg/summoners/na/bladdee,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/lucian
1662435168-1230,https://na.op.gg/leaderboards/champions?region=na,LFT Cat1v5,https://na.op.gg/summoners/na/LFT%20Cat1v5,Victory,17,https://na.op.gg/champions/riven,,,16,https://na.op.gg/champions/viktor,15,https://na.op.gg/champions/lucian,14,https://na.op.gg/champions/nami,14,https://na.op.gg/champions/poppy,13,https://na.op.gg/champions/volibear,14,https://na.op.gg/champions/soraka,15,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/lulu,15,https://na.op.gg/champions/elise
1662437252-1743,https://na.op.gg/leaderboards/champions?region=na,1oo8,https://na.op.gg/summoners/na/1oo8,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/kayn
1662435168-1252,https://na.op.gg/leaderboards/champions?region=na,LFT Cat1v5,https://na.op.gg/summoners/na/LFT%20Cat1v5,Defeat,10,https://na.op.gg/champions/riven,10,https://na.op.gg/champions/monkeyking,11,https://na.op.gg/champions/akali,10,https://na.op.gg/champions/sivir,8,https://na.op.gg/champions/taric,9,https://na.op.gg/champions/cassiopeia,,,9,https://na.op.gg/champions/gragas,8,https://na.op.gg/champions/twitch,7,https://na.op.gg/champions/yuumi,8,https://na.op.gg/champions/viego
1662435989-1441,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Defeat,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/malphite
1662435989-1448,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Defeat,18,https://na.op.gg/champions/rengar,17,https://na.op.gg/champions/ekko,17,https://na.op.gg/champions/vladimir,17,https://na.op.gg/champions/sivir,15,https://na.op.gg/champions/soraka,18,https://na.op.gg/champions/nasus,,,16,https://na.op.gg/champions/rumble,16,https://na.op.gg/champions/kaisa,14,https://na.op.gg/champions/thresh,18,https://na.op.gg/champions/talon
1662434828-1190,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Victory,12,https://na.op.gg/champions/teemo,11,https://na.op.gg/champions/elise,,,11,https://na.op.gg/champions/draven,9,https://na.op.gg/champions/karma,11,https://na.op.gg/champions/aatrox,10,https://na.op.gg/champions/ekko,10,https://na.op.gg/champions/samira,11,https://na.op.gg/champions/jhin,10,https://na.op.gg/champions/renata,12,https://na.op.gg/champions/tristana
1662436130-1473,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/quinn
1662437682-1826,https://na.op.gg/leaderboards/champions?region=na,Perseveerance,https://na.op.gg/summoners/na/Perseveerance,Defeat,13,https://na.op.gg/champions/warwick,15,https://na.op.gg/champions/graves,14,https://na.op.gg/champions/galio,13,https://na.op.gg/champions/ziggs,11,https://na.op.gg/champions/ashe,12,https://na.op.gg/champions/shen,12,https://na.op.gg/champions/udyr,12,https://na.op.gg/champions/xerath,12,https://na.op.gg/champions/sivir,,,10,https://na.op.gg/champions/sona
1662434545-1105,https://na.op.gg/leaderboards/champions?region=na,WindiaN,https://na.op.gg/summoners/na/WindiaN,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/tristana
1662437397-1768,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,18,https://na.op.gg/champions/morgana,16,https://na.op.gg/champions/leesin,17,https://na.op.gg/champions/masteryi,17,https://na.op.gg/champions/syndra,17,https://na.op.gg/champions/nami,16,https://na.op.gg/champions/samira,15,https://na.op.gg/champions/rammus,16,https://na.op.gg/champions/yone,15,https://na.op.gg/champions/lulu,,,16,https://na.op.gg/champions/lillia
1662435989-1430,https://na.op.gg/leaderboards/champions?region=na,iikk5,https://na.op.gg/summoners/na/iikk5,Defeat,18,https://na.op.gg/champions/renekton,18,https://na.op.gg/champions/olaf,18,https://na.op.gg/champions/akali,18,https://na.op.gg/champions/ezreal,16,https://na.op.gg/champions/blitzcrank,,,17,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/pyke,18,https://na.op.gg/champions/draven,16,https://na.op.gg/champions/velkoz,17,https://na.op.gg/champions/malphite
1662437539-1822,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,16,https://na.op.gg/champions/riven,15,https://na.op.gg/champions/khazix,16,https://na.op.gg/champions/orianna,15,https://na.op.gg/champions/vayne,12,https://na.op.gg/champions/nami,13,https://na.op.gg/champions/quinn,,,15,https://na.op.gg/champions/talon,13,https://na.op.gg/champions/swain,12,https://na.op.gg/champions/leona,14,https://na.op.gg/champions/sejuani
1662434828-1209,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/twitch
1662435168-1262,https://na.op.gg/leaderboards/champions?region=na,LFT Cat1v5,https://na.op.gg/summoners/na/LFT%20Cat1v5,Victory,14,https://na.op.gg/champions/fiora,,,15,https://na.op.gg/champions/jayce,15,https://na.op.gg/champions/yasuo,12,https://na.op.gg/champions/pyke,15,https://na.op.gg/champions/olaf,13,https://na.op.gg/champions/masteryi,13,https://na.op.gg/champions/annie,13,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/karma,15,https://na.op.gg/champions/elise
1662436130-1476,https://na.op.gg/leaderboards/champions?region=na,The Enclave,https://na.op.gg/summoners/na/The%20Enclave,Victory,,,16,https://na.op.gg/champions/udyr,17,https://na.op.gg/champions/yone,16,https://na.op.gg/champions/missfortune,14,https://na.op.gg/champions/rakan,16,https://na.op.gg/champions/gnar,17,https://na.op.gg/champions/viego,16,https://na.op.gg/champions/akali,16,https://na.op.gg/champions/caitlyn,16,https://na.op.gg/champions/seraphine,15,https://na.op.gg/champions/urgot
1662435422-1276,https://na.op.gg/leaderboards/champions?region=na,RealVengeance,https://na.op.gg/summoners/na/RealVengeance,Victory,15,https://na.op.gg/champions/renekton,15,https://na.op.gg/champions/kindred,13,https://na.op.gg/champions/taliyah,,,11,https://na.op.gg/champions/lulu,12,https://na.op.gg/champions/udyr,12,https://na.op.gg/champions/viego,12,https://na.op.gg/champions/kassadin,12,https://na.op.gg/champions/tristana,11,https://na.op.gg/champions/yuumi,12,https://na.op.gg/champions/ashe
1662437397-1756,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,14,https://na.op.gg/champions/rammus,16,https://na.op.gg/champions/belveth,,,15,https://na.op.gg/champions/seraphine,13,https://na.op.gg/champions/yuumi,17,https://na.op.gg/champions/fiora,12,https://na.op.gg/champions/leesin,13,https://na.op.gg/champions/galio,14,https://na.op.gg/champions/sivir,10,https://na.op.gg/champions/bard,15,https://na.op.gg/champions/zed
1662437112-1680,https://na.op.gg/leaderboards/champions?region=na,SIutty Tadpole,https://na.op.gg/summoners/na/SIutty%20Tadpole,Defeat,15,https://na.op.gg/champions/aatrox,16,https://na.op.gg/champions/udyr,16,https://na.op.gg/champions/zoe,14,https://na.op.gg/champions/kaisa,14,https://na.op.gg/champions/yuumi,15,https://na.op.gg/champions/shen,,,16,https://na.op.gg/champions/irelia,13,https://na.op.gg/champions/tristana,13,https://na.op.gg/champions/seraphine,15,https://na.op.gg/champions/evelynn
1662434405-1103,https://na.op.gg/leaderboards/champions?region=na,TuLuyenThanhThan,https://na.op.gg/summoners/na/TuLuyenThanhThan,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/gangplank
1662437397-1770,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,13,https://na.op.gg/champions/fiora,13,https://na.op.gg/champions/khazix,,,12,https://na.op.gg/champions/twitch,11,https://na.op.gg/champions/janna,12,https://na.op.gg/champions/gnar,9,https://na.op.gg/champions/rammus,13,https://na.op.gg/champions/illaoi,10,https://na.op.gg/champions/karthus,9,https://na.op.gg/champions/zilean,13,https://na.op.gg/champions/vladimir
1662436971-1631,https://na.op.gg/leaderboards/champions?region=na,failure death,https://na.op.gg/summoners/na/failure%20death,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/evelynn
1662434828-1199,https://na.op.gg/leaderboards/champions?region=na,Yuriyumilol,https://na.op.gg/summoners/na/Yuriyumilol,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/tristana
1662437954-1899,https://na.op.gg/leaderboards/champions?region=na,Alicopter GAP,https://na.op.gg/summoners/na/Alicopter%20GAP,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/rammus
1662434690-1155,https://na.op.gg/leaderboards/champions?region=na,bladdee,https://na.op.gg/summoners/na/bladdee,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/jhin
1662434690-1162,https://na.op.gg/leaderboards/champions?region=na,bladdee,https://na.op.gg/summoners/na/bladdee,Victory,15,https://na.op.gg/champions/jax,14,https://na.op.gg/champions/hecarim,14,https://na.op.gg/champions/twistedfate,,,12,https://na.op.gg/champions/renata,14,https://na.op.gg/champions/kled,13,https://na.op.gg/champions/kayn,13,https://na.op.gg/champions/ziggs,15,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/maokai,15,https://na.op.gg/champions/tristana
1662437682-1836,https://na.op.gg/leaderboards/champions?region=na,Perseveerance,https://na.op.gg/summoners/na/Perseveerance,Defeat,14,https://na.op.gg/champions/aatrox,13,https://na.op.gg/champions/nidalee,13,https://na.op.gg/champions/zed,13,https://na.op.gg/champions/samira,10,https://na.op.gg/champions/karma,11,https://na.op.gg/champions/gragas,11,https://na.op.gg/champions/kayn,10,https://na.op.gg/champions/tristana,11,https://na.op.gg/champions/sivir,,,9,https://na.op.gg/champions/sona
1662437397-1758,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,18,https://na.op.gg/champions/morgana,18,https://na.op.gg/champions/orianna,18,https://na.op.gg/champions/zed,18,https://na.op.gg/champions/cassiopeia,,,18,https://na.op.gg/champions/fiddlesticks,18,https://na.op.gg/champions/katarina,18,https://na.op.gg/champions/lulu,18,https://na.op.gg/champions/velkoz,18,https://na.op.gg/champions/xayah,18,https://na.op.gg/champions/taliyah
1662434261-1055,https://na.op.gg/leaderboards/champions?region=na,Brandon Bourne,https://na.op.gg/summoners/na/Brandon%20Bourne,Victory,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/gangplank
1662436831-1604,https://na.op.gg/leaderboards/champions?region=na,Goät,https://na.op.gg/summoners/na/Go%C3%A4t,Defeat,13,https://na.op.gg/champions/kayn,11,https://na.op.gg/champions/evelynn,11,https://na.op.gg/champions/ahri,11,https://na.op.gg/champions/ezreal,9,https://na.op.gg/champions/karma,11,https://na.op.gg/champions/irelia,,,11,https://na.op.gg/champions/fizz,9,https://na.op.gg/champions/twitch,8,https://na.op.gg/champions/pyke,10,https://na.op.gg/champions/nidalee
1662435560-1322,https://na.op.gg/leaderboards/champions?region=na,Outplayed with R,https://na.op.gg/summoners/na/Outplayed%20with%20R,Victory,16,https://na.op.gg/champions/ornn,,,16,https://na.op.gg/champions/akali,16,https://na.op.gg/champions/nilah,14,https://na.op.gg/champions/senna,13,https://na.op.gg/champions/kled,13,https://na.op.gg/champions/viego,15,https://na.op.gg/champions/viktor,13,https://na.op.gg/champions/caitlyn,13,https://na.op.gg/champions/sona,16,https://na.op.gg/champions/taliyah
1662437682-1832,https://na.op.gg/leaderboards/champions?region=na,Perseveerance,https://na.op.gg/summoners/na/Perseveerance,Defeat,16,https://na.op.gg/champions/shen,15,https://na.op.gg/champions/ekko,16,https://na.op.gg/champions/zed,14,https://na.op.gg/champions/aphelios,13,https://na.op.gg/champions/janna,14,https://na.op.gg/champions/renekton,12,https://na.op.gg/champions/zac,14,https://na.op.gg/champions/sylas,12,https://na.op.gg/champions/kalista,,,11,https://na.op.gg/champions/sona
