web-scraper-order,web-scraper-start-url,player,player-href,self-win,r-top,r-top-href,r-jungle,r-jungle-href,r-mid,r-mid-href,r-bot,r-bot-href,r-sup,r-sup-href,b-top,b-top-href,b-jungle,b-jungle-href,b-mid,b-mid-href,b-bot,b-bot-href,b-sup,b-sup-href,self-champ,self-champ-href
1664083302-589,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/graves
1664083302-590,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,13,https://na.op.gg/champions/sion,13,https://na.op.gg/champions/viego,12,https://na.op.gg/champions/aatrox,12,https://na.op.gg/champions/kaisa,10,https://na.op.gg/champions/amumu,12,https://na.op.gg/champions/camille,,,11,https://na.op.gg/champions/galio,10,https://na.op.gg/champions/sivir,9,https://na.op.gg/champions/seraphine,12,https://na.op.gg/champions/graves
1664083302-591,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/galio
1664083302-592,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,13,https://na.op.gg/champions/sett,15,https://na.op.gg/champions/elise,,,15,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/swain,16,https://na.op.gg/champions/azir,15,https://na.op.gg/champions/hecarim,16,https://na.op.gg/champions/aatrox,14,https://na.op.gg/champions/vayne,13,https://na.op.gg/champions/veigar,15,https://na.op.gg/champions/galio
1664083302-593,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/khazix
1664083302-594,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Victory,13,https://na.op.gg/champions/shen,,,12,https://na.op.gg/champions/syndra,12,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/thresh,14,https://na.op.gg/champions/sion,11,https://na.op.gg/champions/udyr,11,https://na.op.gg/champions/karma,10,https://na.op.gg/champions/draven,9,https://na.op.gg/champions/soraka,12,https://na.op.gg/champions/khazix
1664083302-595,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/graves
1664083302-596,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,13,https://na.op.gg/champions/cassiopeia,13,https://na.op.gg/champions/masteryi,14,https://na.op.gg/champions/warwick,14,https://na.op.gg/champions/nilah,11,https://na.op.gg/champions/soraka,13,https://na.op.gg/champions/aatrox,,,13,https://na.op.gg/champions/sylas,12,https://na.op.gg/champions/draven,11,https://na.op.gg/champions/nautilus,13,https://na.op.gg/champions/graves
1664083302-597,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,,,,,,,,,,,,,,,,,,,,,12,https://na.op.gg/champions/kindred
1664083302-598,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,16,https://na.op.gg/champions/mordekaiser,15,https://na.op.gg/champions/graves,16,https://na.op.gg/champions/zac,14,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/rakan,14,https://na.op.gg/champions/illaoi,,,14,https://na.op.gg/champions/taliyah,13,https://na.op.gg/champions/missfortune,12,https://na.op.gg/champions/nautilus,12,https://na.op.gg/champions/kindred
1664083302-599,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/graves
1664083302-600,https://na.op.gg/leaderboards/champions?region=na,03jg,https://na.op.gg/summoners/na/03jg,Defeat,14,https://na.op.gg/champions/jax,14,https://na.op.gg/champions/belveth,14,https://na.op.gg/champions/anivia,12,https://na.op.gg/champions/lucian,11,https://na.op.gg/champions/nami,11,https://na.op.gg/champions/akali,,,10,https://na.op.gg/champions/cassiopeia,11,https://na.op.gg/champions/aphelios,10,https://na.op.gg/champions/lulu,11,https://na.op.gg/champions/graves
1664083441-601,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/amumu
1664083441-602,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,18,https://na.op.gg/champions/aatrox,,,18,https://na.op.gg/champions/vladimir,17,https://na.op.gg/champions/twitch,17,https://na.op.gg/champions/renata,16,https://na.op.gg/champions/jayce,16,https://na.op.gg/champions/fiddlesticks,17,https://na.op.gg/champions/akshan,18,https://na.op.gg/champions/ashe,14,https://na.op.gg/champions/soraka,18,https://na.op.gg/champions/amumu
1664083441-603,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/rammus
1664083441-604,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,16,https://na.op.gg/champions/sett,17,https://na.op.gg/champions/pantheon,16,https://na.op.gg/champions/vladimir,16,https://na.op.gg/champions/ashe,15,https://na.op.gg/champions/amumu,16,https://na.op.gg/champions/kennen,,,17,https://na.op.gg/champions/irelia,17,https://na.op.gg/champions/missfortune,15,https://na.op.gg/champions/pyke,15,https://na.op.gg/champions/rammus
1664083441-605,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/khazix
1664083441-606,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,16,https://na.op.gg/champions/sylas,14,https://na.op.gg/champions/rengar,15,https://na.op.gg/champions/irelia,13,https://na.op.gg/champions/ashe,12,https://na.op.gg/champions/lulu,14,https://na.op.gg/champions/akali,12,https://na.op.gg/champions/elise,,,13,https://na.op.gg/champions/kaisa,11,https://na.op.gg/champions/thresh,13,https://na.op.gg/champions/khazix
1664083441-607,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,9,https://na.op.gg/champions/trundle
1664083441-608,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,10,https://na.op.gg/champions/sylas,9,https://na.op.gg/champions/viego,10,https://na.op.gg/champions/irelia,11,https://na.op.gg/champions/twitch,8,https://na.op.gg/champions/bard,7,https://na.op.gg/champions/akali,,,8,https://na.op.gg/champions/reksai,8,https://na.op.gg/champions/sivir,6,https://na.op.gg/champions/zilean,9,https://na.op.gg/champions/trundle
1664083441-609,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/khazix
1664083441-610,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,17,https://na.op.gg/champions/gangplank,18,https://na.op.gg/champions/ekko,17,https://na.op.gg/champions/qiyana,17,https://na.op.gg/champions/ezreal,14,https://na.op.gg/champions/sona,15,https://na.op.gg/champions/darius,,,18,https://na.op.gg/champions/diana,16,https://na.op.gg/champions/ashe,16,https://na.op.gg/champions/soraka,18,https://na.op.gg/champions/khazix
1664083441-611,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,11,https://na.op.gg/champions/khazix
1664083441-612,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,9,https://na.op.gg/champions/volibear,,,11,https://na.op.gg/champions/zoe,9,https://na.op.gg/champions/tristana,9,https://na.op.gg/champions/rell,9,https://na.op.gg/champions/darius,8,https://na.op.gg/champions/kindred,10,https://na.op.gg/champions/taliyah,9,https://na.op.gg/champions/varus,8,https://na.op.gg/champions/taric,11,https://na.op.gg/champions/khazix
1664083441-613,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/rammus
1664083441-614,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,10,https://na.op.gg/champions/darius,,,12,https://na.op.gg/champions/sylas,11,https://na.op.gg/champions/missfortune,8,https://na.op.gg/champions/taric,8,https://na.op.gg/champions/renekton,9,https://na.op.gg/champions/karthus,9,https://na.op.gg/champions/kassadin,7,https://na.op.gg/champions/draven,8,https://na.op.gg/champions/braum,10,https://na.op.gg/champions/rammus
1664083441-615,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/trundle
1664083441-616,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,15,https://na.op.gg/champions/sion,14,https://na.op.gg/champions/udyr,14,https://na.op.gg/champions/vladimir,14,https://na.op.gg/champions/ezreal,11,https://na.op.gg/champions/renata,13,https://na.op.gg/champions/yone,,,12,https://na.op.gg/champions/taliyah,12,https://na.op.gg/champions/kaisa,10,https://na.op.gg/champions/bard,13,https://na.op.gg/champions/trundle
1664083441-617,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/trundle
1664083441-618,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,14,https://na.op.gg/champions/rengar,,,13,https://na.op.gg/champions/soraka,14,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/braum,14,https://na.op.gg/champions/yasuo,14,https://na.op.gg/champions/udyr,16,https://na.op.gg/champions/diana,12,https://na.op.gg/champions/missfortune,12,https://na.op.gg/champions/amumu,15,https://na.op.gg/champions/trundle
1664083441-619,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,10,https://na.op.gg/champions/trundle
1664083441-620,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,13,https://na.op.gg/champions/yone,12,https://na.op.gg/champions/jarvaniv,13,https://na.op.gg/champions/ahri,10,https://na.op.gg/champions/ezreal,9,https://na.op.gg/champions/karma,10,https://na.op.gg/champions/mordekaiser,,,12,https://na.op.gg/champions/rumble,10,https://na.op.gg/champions/draven,8,https://na.op.gg/champions/leona,10,https://na.op.gg/champions/trundle
1664083441-621,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,14,https://na.op.gg/champions/drmundo
1664083441-622,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,15,https://na.op.gg/champions/aatrox,,,15,https://na.op.gg/champions/akali,12,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/rakan,12,https://na.op.gg/champions/camille,12,https://na.op.gg/champions/evelynn,12,https://na.op.gg/champions/zoe,11,https://na.op.gg/champions/missfortune,10,https://na.op.gg/champions/senna,14,https://na.op.gg/champions/drmundo
1664083441-623,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/khazix
1664083441-624,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,14,https://na.op.gg/champions/fiora,15,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/azir,14,https://na.op.gg/champions/ashe,12,https://na.op.gg/champions/thresh,13,https://na.op.gg/champions/aatrox,,,13,https://na.op.gg/champions/ahri,12,https://na.op.gg/champions/caitlyn,12,https://na.op.gg/champions/senna,13,https://na.op.gg/champions/khazix
1664083441-625,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/trundle
1664083441-626,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,16,https://na.op.gg/champions/fiora,,,14,https://na.op.gg/champions/twistedfate,13,https://na.op.gg/champions/kaisa,13,https://na.op.gg/champions/pyke,13,https://na.op.gg/champions/belveth,13,https://na.op.gg/champions/udyr,14,https://na.op.gg/champions/taliyah,13,https://na.op.gg/champions/twitch,12,https://na.op.gg/champions/taric,15,https://na.op.gg/champions/trundle
1664083441-627,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,8,https://na.op.gg/champions/hecarim
1664083441-628,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,9,https://na.op.gg/champions/udyr,,,8,https://na.op.gg/champions/cassiopeia,6,https://na.op.gg/champions/tristana,6,https://na.op.gg/champions/yuumi,8,https://na.op.gg/champions/maokai,5,https://na.op.gg/champions/mordekaiser,8,https://na.op.gg/champions/zed,6,https://na.op.gg/champions/kaisa,6,https://na.op.gg/champions/zilean,8,https://na.op.gg/champions/hecarim
1664083441-629,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/malphite
1664083441-630,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,16,https://na.op.gg/champions/kayle,15,https://na.op.gg/champions/belveth,,,14,https://na.op.gg/champions/samira,13,https://na.op.gg/champions/rell,15,https://na.op.gg/champions/urgot,13,https://na.op.gg/champions/nunu,13,https://na.op.gg/champions/cassiopeia,12,https://na.op.gg/champions/sivir,12,https://na.op.gg/champions/nami,15,https://na.op.gg/champions/malphite
1664083441-631,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/sejuani
1664083441-632,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,18,https://na.op.gg/champions/shen,,,18,https://na.op.gg/champions/yasuo,18,https://na.op.gg/champions/varus,17,https://na.op.gg/champions/nautilus,16,https://na.op.gg/champions/swain,16,https://na.op.gg/champions/ekko,16,https://na.op.gg/champions/akshan,16,https://na.op.gg/champions/vayne,15,https://na.op.gg/champions/sylas,18,https://na.op.gg/champions/sejuani
1664083441-633,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/rammus
1664083441-634,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,18,https://na.op.gg/champions/jax,16,https://na.op.gg/champions/zac,17,https://na.op.gg/champions/tristana,17,https://na.op.gg/champions/kaisa,15,https://na.op.gg/champions/nautilus,17,https://na.op.gg/champions/irelia,,,16,https://na.op.gg/champions/kassadin,16,https://na.op.gg/champions/ezreal,13,https://na.op.gg/champions/xerath,16,https://na.op.gg/champions/rammus
1664083441-635,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/trundle
1664083441-636,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,13,https://na.op.gg/champions/rengar,,,15,https://na.op.gg/champions/kayle,14,https://na.op.gg/champions/kalista,12,https://na.op.gg/champions/amumu,13,https://na.op.gg/champions/renekton,13,https://na.op.gg/champions/nidalee,13,https://na.op.gg/champions/taliyah,12,https://na.op.gg/champions/samira,11,https://na.op.gg/champions/singed,15,https://na.op.gg/champions/trundle
1664083441-637,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,,,,,,,,,,,,,,,,,,,,,16,https://na.op.gg/champions/graves
1664083441-638,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Defeat,18,https://na.op.gg/champions/nidalee,16,https://na.op.gg/champions/viego,16,https://na.op.gg/champions/swain,18,https://na.op.gg/champions/kalista,14,https://na.op.gg/champions/thresh,17,https://na.op.gg/champions/olaf,,,15,https://na.op.gg/champions/ahri,15,https://na.op.gg/champions/twitch,14,https://na.op.gg/champions/lulu,16,https://na.op.gg/champions/graves
1664083441-639,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,,,,,,,,,,,,,,,,,,,,,15,https://na.op.gg/champions/amumu
1664083441-640,https://na.op.gg/leaderboards/champions?region=na,Dime,https://na.op.gg/summoners/na/Dime,Victory,16,https://na.op.gg/champions/maokai,,,15,https://na.op.gg/champions/zoe,15,https://na.op.gg/champions/ezreal,14,https://na.op.gg/champions/senna,17,https://na.op.gg/champions/gnar,16,https://na.op.gg/champions/kayn,16,https://na.op.gg/champions/vladimir,13,https://na.op.gg/champions/aphelios,13,https://na.op.gg/champions/janna,15,https://na.op.gg/champions/amumu
1664083641-641,https://na.op.gg/leaderboards/champions?region=na,Archangel Aatrox,https://na.op.gg/summoners/na/Archangel%20Aatrox,Defeat,,,,,,,,,,,,,,,,,,,,,13,https://na.op.gg/champions/aatrox
1664083641-642,https://na.op.gg/leaderboards/champions?region=na,Archangel Aatrox,https://na.op.gg/summoners/na/Archangel%20Aatrox,Defeat,14,https://na.op.gg/champions/pantheon,16,https://na.op.gg/champions/graves,15,https://na.op.gg/champions/viktor,14,https://na.op.gg/champions/lucian,12,https://na.op.gg/champions/nami,,,12,https://na.op.gg/champions/jarvaniv,13,https://na.op.gg/champions/elise,14,https://na.op.gg/champions/caitlyn,11,https://na.op.gg/champions/morgana,13,https://na.op.gg/champions/aatrox
1664083641-643,https://na.op.gg/leaderboards/champions?region=na,Archangel Aatrox,https://na.op.gg/summoners/na/Archangel%20Aatrox,Defeat,,,,,,,,,,,,,,,,,,,,,18,https://na.op.gg/champions/aatrox
1664083641-644,https://na.op.gg/leaderboards/champions?region=na,Archangel Aatrox,https://na.op.gg/summoners/na/Archangel%20Aatrox,Defeat,17,https://na.op.gg/champions/camille,18,https://na.op.gg/champions/kayn,18,https://na.op.gg/champions/qiyana,17,https://na.op.gg/champions/twitch,16,https://na.op.gg/champions/brand,,,16,https://na.op.gg/champions/belveth,16,https://na.op.gg/champions/fizz,15,https://na.op.gg/champions/kaisa,14,https://na.op.gg/champions/sona,18,https://na.op.gg/champions/aatrox
